date,state,district,crop_type,crop_species,production
2017-01-01,Sarawak,Telang Usan,cash_crops,cassava,0.0
2017-01-01,Sarawak,Telang Usan,cash_crops,sweet_corn,95.8
2017-01-01,Sarawak,Telang Usan,cash_crops,sweet_potato,0.0
2017-01-01,Sarawak,Telang Usan,cash_crops,yam,1.5
2017-01-01,Sarawak,Telang Usan,cash_crops,yellow_sugar_cane,0.0
2017-01-01,Sarawak,Telang Usan,fruit,banana,314.7
2017-01-01,Sarawak,Telang Usan,fruit,cempedak,271.6
2017-01-01,Sarawak,Telang Usan,fruit,ciku,0.0
2017-01-01,Sarawak,Telang Usan,fruit,dragon_fruit,0.0
2017-01-01,Sarawak,Telang Usan,fruit,duku,0.0
2017-01-01,Sarawak,Telang Usan,fruit,durian,664.6
2017-01-01,Sarawak,Telang Usan,fruit,guava,0.0
2017-01-01,Sarawak,Telang Usan,fruit,jackfruit,18.0
2017-01-01,Sarawak,Telang Usan,fruit,langsat,323.6
2017-01-01,Sarawak,Telang Usan,fruit,mango,13.8
2017-01-01,Sarawak,Telang Usan,fruit,mangosteen,0.0
2017-01-01,Sarawak,Telang Usan,fruit,papaya,65.5
2017-01-01,Sarawak,Telang Usan,fruit,pineapple,846.3
2017-01-01,Sarawak,Telang Usan,fruit,pomelo,20.6
2017-01-01,Sarawak,Telang Usan,fruit,rambutan,230.3
2017-01-01,Sarawak,Telang Usan,fruit,starfruit,0.0
2017-01-01,Sarawak,Telang Usan,fruit,sweet_orange,54.1
2017-01-01,Sarawak,Telang Usan,fruit,watermelon,2.0
2017-01-01,Sarawak,Telang Usan,herbs,petai,3.1
2017-01-01,Sarawak,Telang Usan,industrial_crops,coconut,0.0
2017-01-01,Sarawak,Telang Usan,industrial_crops,coffee,8.1
2017-01-01,Sarawak,Telang Usan,industrial_crops,sago,0.0
2017-01-01,Sarawak,Telang Usan,spices,calamondin_lime,0.0
2017-01-01,Sarawak,Telang Usan,spices,clove,0.0
2017-01-01,Sarawak,Telang Usan,spices,ginger,0.0
2017-01-01,Sarawak,Telang Usan,spices,lime,8.6
2017-01-01,Sarawak,Telang Usan,vegetable,angled_loofah,4.7
2017-01-01,Sarawak,Telang Usan,vegetable,bitter_gourd,0.2
2017-01-01,Sarawak,Telang Usan,vegetable,bottle_gourd,0.7
2017-01-01,Sarawak,Telang Usan,vegetable,brinjal,0.4
2017-01-01,Sarawak,Telang Usan,vegetable,chinese_kale,0.0
2017-01-01,Sarawak,Telang Usan,vegetable,chinese_spinach,0.0
2017-01-01,Sarawak,Telang Usan,vegetable,cucumber,57.4
2017-01-01,Sarawak,Telang Usan,vegetable,ladys_finger,4.5
2017-01-01,Sarawak,Telang Usan,vegetable,long_bean,19.4
2017-01-01,Sarawak,Telang Usan,vegetable,mustard,9.8
2017-01-01,Sarawak,Telang Usan,vegetable,red_chilli,0.0
2017-01-01,Sarawak,Telang Usan,vegetable,tomato,0.0
2017-01-01,Sarawak,Telang Usan,vegetable,water_spinach,0.9
2017-01-01,Selangor,Gombak,cash_crops,cassava,58.5
2017-01-01,Selangor,Gombak,cash_crops,sweet_corn,1138.9
2017-01-01,Selangor,Gombak,cash_crops,sweet_potato,0.0
2017-01-01,Selangor,Gombak,cash_crops,yam,38.0
2017-01-01,Selangor,Gombak,cash_crops,yellow_sugar_cane,183.0
2017-01-01,Selangor,Gombak,fruit,banana,444.616
2017-01-01,Selangor,Gombak,fruit,cempedak,117.0
2017-01-01,Selangor,Gombak,fruit,ciku,21.22
2017-01-01,Selangor,Gombak,fruit,dokong,18.32
2017-01-01,Selangor,Gombak,fruit,dragon_fruit,0.0
2017-01-01,Selangor,Gombak,fruit,duku,13.0
2017-01-01,Selangor,Gombak,fruit,durian,53.68
2017-01-01,Selangor,Gombak,fruit,guava,23.298
2017-01-01,Selangor,Gombak,fruit,jackfruit,568.066
2017-01-01,Selangor,Gombak,fruit,langsat,0.0
2017-01-01,Selangor,Gombak,fruit,mango,0.0
2017-01-01,Selangor,Gombak,fruit,mangosteen,36.0
2017-01-01,Selangor,Gombak,fruit,papaya,0.0
2017-01-01,Selangor,Gombak,fruit,pineapple,0.0
2017-01-01,Selangor,Gombak,fruit,pomelo,0.0
2017-01-01,Selangor,Gombak,fruit,pulasan,1.1
2017-01-01,Selangor,Gombak,fruit,rambutan,233.8
2017-01-01,Selangor,Gombak,fruit,starfruit,91.42
2017-01-01,Selangor,Gombak,fruit,sweet_orange,2.6
2017-01-01,Selangor,Gombak,fruit,watermelon,2595.79
2017-01-01,Selangor,Gombak,herbs,aloe_vera,0.0
2017-01-01,Selangor,Gombak,herbs,betel_vine,0.0
2017-01-01,Selangor,Gombak,herbs,black_turmeric,0.5
2017-01-01,Selangor,Gombak,herbs,fragrant_lemon_grass,1.8
2017-01-01,Selangor,Gombak,herbs,lemon_myrtle,0.0
2017-01-01,Selangor,Gombak,herbs,misai_kucing,2.36
2017-01-01,Selangor,Gombak,herbs,mistletoe_fig,1.56
2017-01-01,Selangor,Gombak,herbs,pandan,0.0
2017-01-01,Selangor,Gombak,herbs,swamp_willow_weed,218.7
2017-01-01,Selangor,Gombak,herbs,turkey_berry,0.0
2017-01-01,Selangor,Gombak,herbs,ulam_raja,67.4
2017-01-01,Selangor,Gombak,industrial_crops,coconut,807.779
2017-01-01,Selangor,Gombak,industrial_crops,coffee,0.0
2017-01-01,Selangor,Gombak,industrial_crops,mushroom,150.472
2017-01-01,Selangor,Gombak,industrial_crops,roselle,14.85
2017-01-01,Selangor,Gombak,industrial_crops,tea,0.0
2017-01-01,Selangor,Gombak,spices,calamondin_lime,152.163
2017-01-01,Selangor,Gombak,spices,ginger,20.617
2017-01-01,Selangor,Gombak,spices,greater_galangal,0.0
2017-01-01,Selangor,Gombak,spices,kaffir_lime,0.0
2017-01-01,Selangor,Gombak,spices,lemon_grass,13.767
2017-01-01,Selangor,Gombak,spices,lime,63.473
2017-01-01,Selangor,Gombak,spices,turmeric,40.08
2017-01-01,Selangor,Gombak,spices,water_celery,70.752
2017-01-01,Selangor,Gombak,vegetable,angled_loofah,0.0
2017-01-01,Selangor,Gombak,vegetable,birds_eye_chili,0.0
2017-01-01,Selangor,Gombak,vegetable,bitter_gourd,0.0
2017-01-01,Selangor,Gombak,vegetable,bottle_gourd,0.0
2017-01-01,Selangor,Gombak,vegetable,brinjal,63.252
2017-01-01,Selangor,Gombak,vegetable,chinese_chives,0.0
2017-01-01,Selangor,Gombak,vegetable,chinese_kale,0.0
2017-01-01,Selangor,Gombak,vegetable,chinese_spinach,89.4
2017-01-01,Selangor,Gombak,vegetable,cucumber,128.329
2017-01-01,Selangor,Gombak,vegetable,dwarf_bitter_gourd,9.3
2017-01-01,Selangor,Gombak,vegetable,fourangled_bean,0.0
2017-01-01,Selangor,Gombak,vegetable,french_bean,0.0
2017-01-01,Selangor,Gombak,vegetable,ladys_finger,22.768
2017-01-01,Selangor,Gombak,vegetable,lettuce,2.2
2017-01-01,Selangor,Gombak,vegetable,long_bean,0.0
2017-01-01,Selangor,Gombak,vegetable,mustard,324.592
2017-01-01,Selangor,Gombak,vegetable,pumpkin,0.0
2017-01-01,Selangor,Gombak,vegetable,red_chilli,0.0
2017-01-01,Selangor,Gombak,vegetable,snake_gourd,0.0
2017-01-01,Selangor,Gombak,vegetable,sweet_shoot,0.0
2017-01-01,Selangor,Gombak,vegetable,tomato,0.0
2017-01-01,Selangor,Gombak,vegetable,water_spinach,221.647
2017-01-01,Selangor,Gombak,vegetable,wax_gourd,0.0
2017-01-01,Selangor,Klang,cash_crops,cassava,226.0
2017-01-01,Selangor,Klang,cash_crops,sweet_corn,28.4
2017-01-01,Selangor,Klang,cash_crops,sweet_potato,42.2
2017-01-01,Selangor,Klang,cash_crops,yam,0.0
2017-01-01,Selangor,Klang,cash_crops,yellow_sugar_cane,3478.8
2017-01-01,Selangor,Klang,fruit,banana,206.724
2017-01-01,Selangor,Klang,fruit,cempedak,0.0
2017-01-01,Selangor,Klang,fruit,ciku,0.0
2017-01-01,Selangor,Klang,fruit,dokong,0.0
2017-01-01,Selangor,Klang,fruit,dragon_fruit,0.0
2017-01-01,Selangor,Klang,fruit,duku,0.0
2017-01-01,Selangor,Klang,fruit,durian,0.0
2017-01-01,Selangor,Klang,fruit,guava,0.0
2017-01-01,Selangor,Klang,fruit,jackfruit,29.4
2017-01-01,Selangor,Klang,fruit,langsat,0.0
2017-01-01,Selangor,Klang,fruit,mango,0.0
2017-01-01,Selangor,Klang,fruit,mangosteen,0.0
2017-01-01,Selangor,Klang,fruit,papaya,0.0
2017-01-01,Selangor,Klang,fruit,pineapple,2724.92
2017-01-01,Selangor,Klang,fruit,pomelo,0.0
2017-01-01,Selangor,Klang,fruit,pulasan,0.0
2017-01-01,Selangor,Klang,fruit,rambutan,0.0
2017-01-01,Selangor,Klang,fruit,starfruit,0.0
2017-01-01,Selangor,Klang,fruit,sweet_orange,0.0
2017-01-01,Selangor,Klang,fruit,watermelon,0.0
2017-01-01,Selangor,Klang,herbs,aloe_vera,0.0
2017-01-01,Selangor,Klang,herbs,betel_vine,5.0
2017-01-01,Selangor,Klang,herbs,black_turmeric,0.0
2017-01-01,Selangor,Klang,herbs,fragrant_lemon_grass,0.0
2017-01-01,Selangor,Klang,herbs,lemon_myrtle,0.0
2017-01-01,Selangor,Klang,herbs,misai_kucing,0.0
2017-01-01,Selangor,Klang,herbs,mistletoe_fig,0.0
2017-01-01,Selangor,Klang,herbs,pandan,57.65
2017-01-01,Selangor,Klang,herbs,swamp_willow_weed,55.2
2017-01-01,Selangor,Klang,herbs,turkey_berry,0.0
2017-01-01,Selangor,Klang,herbs,ulam_raja,0.0
2017-01-01,Selangor,Klang,industrial_crops,coconut,2924.6
2017-01-01,Selangor,Klang,industrial_crops,coffee,0.0
2017-01-01,Selangor,Klang,industrial_crops,mushroom,11.895
2017-01-01,Selangor,Klang,industrial_crops,roselle,0.0
2017-01-01,Selangor,Klang,industrial_crops,tea,0.0
2017-01-01,Selangor,Klang,spices,calamondin_lime,19.0
2017-01-01,Selangor,Klang,spices,ginger,770.0
2017-01-01,Selangor,Klang,spices,greater_galangal,525.0
2017-01-01,Selangor,Klang,spices,kaffir_lime,0.0
2017-01-01,Selangor,Klang,spices,lemon_grass,0.0
2017-01-01,Selangor,Klang,spices,lime,0.0
2017-01-01,Selangor,Klang,spices,turmeric,600.0
2017-01-01,Selangor,Klang,spices,water_celery,42.28
2017-01-01,Selangor,Klang,vegetable,angled_loofah,0.0
2017-01-01,Selangor,Klang,vegetable,birds_eye_chili,12.26
2017-01-01,Selangor,Klang,vegetable,bitter_gourd,0.0
2017-01-01,Selangor,Klang,vegetable,bottle_gourd,0.0
2017-01-01,Selangor,Klang,vegetable,brinjal,63.8
2017-01-01,Selangor,Klang,vegetable,chinese_chives,0.0
2017-01-01,Selangor,Klang,vegetable,chinese_kale,76.1
2017-01-01,Selangor,Klang,vegetable,chinese_spinach,257.2
2017-01-01,Selangor,Klang,vegetable,cucumber,721.232
2017-01-01,Selangor,Klang,vegetable,dwarf_bitter_gourd,0.0
2017-01-01,Selangor,Klang,vegetable,fourangled_bean,0.0
2017-01-01,Selangor,Klang,vegetable,french_bean,0.0
2017-01-01,Selangor,Klang,vegetable,ladys_finger,133.508
2017-01-01,Selangor,Klang,vegetable,lettuce,61.2
2017-01-01,Selangor,Klang,vegetable,long_bean,77.32
2017-01-01,Selangor,Klang,vegetable,mustard,349.6
2017-01-01,Selangor,Klang,vegetable,pumpkin,0.0
2017-01-01,Selangor,Klang,vegetable,red_chilli,82.59
2017-01-01,Selangor,Klang,vegetable,snake_gourd,0.0
2017-01-01,Selangor,Klang,vegetable,sweet_shoot,0.0
2017-01-01,Selangor,Klang,vegetable,tomato,0.0
2017-01-01,Selangor,Klang,vegetable,water_spinach,279.3
2017-01-01,Selangor,Klang,vegetable,wax_gourd,0.0
2017-01-01,Selangor,Kuala Langat,cash_crops,cassava,4558.7
2017-01-01,Selangor,Kuala Langat,cash_crops,sweet_corn,214.8
2017-01-01,Selangor,Kuala Langat,cash_crops,sweet_potato,1834.0
2017-01-01,Selangor,Kuala Langat,cash_crops,yam,15.0
2017-01-01,Selangor,Kuala Langat,cash_crops,yellow_sugar_cane,49.0
2017-01-01,Selangor,Kuala Langat,fruit,banana,1186.62
2017-01-01,Selangor,Kuala Langat,fruit,cempedak,0.0
2017-01-01,Selangor,Kuala Langat,fruit,ciku,0.0
2017-01-01,Selangor,Kuala Langat,fruit,dokong,0.0
2017-01-01,Selangor,Kuala Langat,fruit,dragon_fruit,101.32
2017-01-01,Selangor,Kuala Langat,fruit,duku,0.0
2017-01-01,Selangor,Kuala Langat,fruit,durian,118.0
2017-01-01,Selangor,Kuala Langat,fruit,guava,8.98
2017-01-01,Selangor,Kuala Langat,fruit,jackfruit,12.0
2017-01-01,Selangor,Kuala Langat,fruit,langsat,0.0
2017-01-01,Selangor,Kuala Langat,fruit,mango,1.44
2017-01-01,Selangor,Kuala Langat,fruit,mangosteen,0.0
2017-01-01,Selangor,Kuala Langat,fruit,papaya,0.0
2017-01-01,Selangor,Kuala Langat,fruit,pineapple,3878.73
2017-01-01,Selangor,Kuala Langat,fruit,pomelo,5.0
2017-01-01,Selangor,Kuala Langat,fruit,pulasan,0.0
2017-01-01,Selangor,Kuala Langat,fruit,rambutan,0.0
2017-01-01,Selangor,Kuala Langat,fruit,starfruit,0.0
2017-01-01,Selangor,Kuala Langat,fruit,sweet_orange,0.0
2017-01-01,Selangor,Kuala Langat,fruit,watermelon,0.0
2017-01-01,Selangor,Kuala Langat,herbs,aloe_vera,0.0
2017-01-01,Selangor,Kuala Langat,herbs,betel_vine,525.5
2017-01-01,Selangor,Kuala Langat,herbs,black_turmeric,0.0
2017-01-01,Selangor,Kuala Langat,herbs,fragrant_lemon_grass,0.0
2017-01-01,Selangor,Kuala Langat,herbs,lemon_myrtle,0.0
2017-01-01,Selangor,Kuala Langat,herbs,misai_kucing,0.0
2017-01-01,Selangor,Kuala Langat,herbs,mistletoe_fig,0.0
2017-01-01,Selangor,Kuala Langat,herbs,pandan,0.0
2017-01-01,Selangor,Kuala Langat,herbs,swamp_willow_weed,0.0
2017-01-01,Selangor,Kuala Langat,herbs,turkey_berry,0.0
2017-01-01,Selangor,Kuala Langat,herbs,ulam_raja,0.0
2017-01-01,Selangor,Kuala Langat,industrial_crops,coconut,1174.0
2017-01-01,Selangor,Kuala Langat,industrial_crops,coffee,36.7
2017-01-01,Selangor,Kuala Langat,industrial_crops,mushroom,745.375
2017-01-01,Selangor,Kuala Langat,industrial_crops,roselle,0.0
2017-01-01,Selangor,Kuala Langat,industrial_crops,tea,532.0
2017-01-01,Selangor,Kuala Langat,spices,calamondin_lime,0.0
2017-01-01,Selangor,Kuala Langat,spices,ginger,212.96
2017-01-01,Selangor,Kuala Langat,spices,greater_galangal,467.95
2017-01-01,Selangor,Kuala Langat,spices,kaffir_lime,0.0
2017-01-01,Selangor,Kuala Langat,spices,lemon_grass,0.0
2017-01-01,Selangor,Kuala Langat,spices,lime,0.0
2017-01-01,Selangor,Kuala Langat,spices,turmeric,634.88
2017-01-01,Selangor,Kuala Langat,spices,water_celery,0.0
2017-01-01,Selangor,Kuala Langat,vegetable,angled_loofah,0.0
2017-01-01,Selangor,Kuala Langat,vegetable,birds_eye_chili,0.0
2017-01-01,Selangor,Kuala Langat,vegetable,bitter_gourd,0.0
2017-01-01,Selangor,Kuala Langat,vegetable,bottle_gourd,0.0
2017-01-01,Selangor,Kuala Langat,vegetable,brinjal,25.15
2017-01-01,Selangor,Kuala Langat,vegetable,chinese_chives,0.0
2017-01-01,Selangor,Kuala Langat,vegetable,chinese_kale,0.0
2017-01-01,Selangor,Kuala Langat,vegetable,chinese_spinach,45.59
2017-01-01,Selangor,Kuala Langat,vegetable,cucumber,1641.15
2017-01-01,Selangor,Kuala Langat,vegetable,dwarf_bitter_gourd,0.0
2017-01-01,Selangor,Kuala Langat,vegetable,fourangled_bean,0.0
2017-01-01,Selangor,Kuala Langat,vegetable,french_bean,0.0
2017-01-01,Selangor,Kuala Langat,vegetable,ladys_finger,84.15
2017-01-01,Selangor,Kuala Langat,vegetable,lettuce,0.0
2017-01-01,Selangor,Kuala Langat,vegetable,long_bean,108.7
2017-01-01,Selangor,Kuala Langat,vegetable,mustard,150.7
2017-01-01,Selangor,Kuala Langat,vegetable,pumpkin,0.0
2017-01-01,Selangor,Kuala Langat,vegetable,red_chilli,328.759
2017-01-01,Selangor,Kuala Langat,vegetable,snake_gourd,0.0
2017-01-01,Selangor,Kuala Langat,vegetable,sweet_shoot,5.24
2017-01-01,Selangor,Kuala Langat,vegetable,tomato,0.0
2017-01-01,Selangor,Kuala Langat,vegetable,water_spinach,69.0
2017-01-01,Selangor,Kuala Langat,vegetable,wax_gourd,0.0
2017-01-01,Selangor,Kuala Selangor,cash_crops,cassava,119.2
2017-01-01,Selangor,Kuala Selangor,cash_crops,sweet_corn,257.3
2017-01-01,Selangor,Kuala Selangor,cash_crops,sweet_potato,0.0
2017-01-01,Selangor,Kuala Selangor,cash_crops,yam,176.0
2017-01-01,Selangor,Kuala Selangor,cash_crops,yellow_sugar_cane,3.1
2017-01-01,Selangor,Kuala Selangor,fruit,banana,182.104
2017-01-01,Selangor,Kuala Selangor,fruit,cempedak,0.0
2017-01-01,Selangor,Kuala Selangor,fruit,ciku,0.0
2017-01-01,Selangor,Kuala Selangor,fruit,dokong,0.0
2017-01-01,Selangor,Kuala Selangor,fruit,dragon_fruit,0.0
2017-01-01,Selangor,Kuala Selangor,fruit,duku,0.0
2017-01-01,Selangor,Kuala Selangor,fruit,durian,10.4
2017-01-01,Selangor,Kuala Selangor,fruit,guava,2.74
2017-01-01,Selangor,Kuala Selangor,fruit,jackfruit,0.0
2017-01-01,Selangor,Kuala Selangor,fruit,langsat,0.0
2017-01-01,Selangor,Kuala Selangor,fruit,mango,4.98
2017-01-01,Selangor,Kuala Selangor,fruit,mangosteen,0.0
2017-01-01,Selangor,Kuala Selangor,fruit,papaya,0.0
2017-01-01,Selangor,Kuala Selangor,fruit,pineapple,76.2
2017-01-01,Selangor,Kuala Selangor,fruit,pomelo,0.0
2017-01-01,Selangor,Kuala Selangor,fruit,pulasan,0.0
2017-01-01,Selangor,Kuala Selangor,fruit,rambutan,0.0
2017-01-01,Selangor,Kuala Selangor,fruit,starfruit,0.0
2017-01-01,Selangor,Kuala Selangor,fruit,sweet_orange,0.0
2017-01-01,Selangor,Kuala Selangor,fruit,watermelon,9.8
2017-01-01,Selangor,Kuala Selangor,herbs,aloe_vera,0.0
2017-01-01,Selangor,Kuala Selangor,herbs,betel_vine,65.1
2017-01-01,Selangor,Kuala Selangor,herbs,black_turmeric,0.0
2017-01-01,Selangor,Kuala Selangor,herbs,fragrant_lemon_grass,0.0
2017-01-01,Selangor,Kuala Selangor,herbs,lemon_myrtle,39.0
2017-01-01,Selangor,Kuala Selangor,herbs,misai_kucing,0.0
2017-01-01,Selangor,Kuala Selangor,herbs,mistletoe_fig,0.0
2017-01-01,Selangor,Kuala Selangor,herbs,pandan,41.05
2017-01-01,Selangor,Kuala Selangor,herbs,swamp_willow_weed,0.0
2017-01-01,Selangor,Kuala Selangor,herbs,turkey_berry,0.0
2017-01-01,Selangor,Kuala Selangor,herbs,ulam_raja,0.0
2017-01-01,Selangor,Kuala Selangor,industrial_crops,coconut,884.667
2017-01-01,Selangor,Kuala Selangor,industrial_crops,coffee,0.0
2017-01-01,Selangor,Kuala Selangor,industrial_crops,mushroom,102.3
2017-01-01,Selangor,Kuala Selangor,industrial_crops,roselle,0.0
2017-01-01,Selangor,Kuala Selangor,industrial_crops,tea,0.0
2017-01-01,Selangor,Kuala Selangor,spices,calamondin_lime,7.15
2017-01-01,Selangor,Kuala Selangor,spices,ginger,0.0
2017-01-01,Selangor,Kuala Selangor,spices,greater_galangal,0.0
2017-01-01,Selangor,Kuala Selangor,spices,kaffir_lime,0.0
2017-01-01,Selangor,Kuala Selangor,spices,lemon_grass,327.491
2017-01-01,Selangor,Kuala Selangor,spices,lime,17.03
2017-01-01,Selangor,Kuala Selangor,spices,turmeric,0.0
2017-01-01,Selangor,Kuala Selangor,spices,water_celery,0.0
2017-01-01,Selangor,Kuala Selangor,vegetable,angled_loofah,14.9
2017-01-01,Selangor,Kuala Selangor,vegetable,birds_eye_chili,93.2995
2017-01-01,Selangor,Kuala Selangor,vegetable,bitter_gourd,0.0
2017-01-01,Selangor,Kuala Selangor,vegetable,bottle_gourd,29.5
2017-01-01,Selangor,Kuala Selangor,vegetable,brinjal,84.6301
2017-01-01,Selangor,Kuala Selangor,vegetable,chinese_chives,0.0
2017-01-01,Selangor,Kuala Selangor,vegetable,chinese_kale,23.0
2017-01-01,Selangor,Kuala Selangor,vegetable,chinese_spinach,8.6
2017-01-01,Selangor,Kuala Selangor,vegetable,cucumber,370.008
2017-01-01,Selangor,Kuala Selangor,vegetable,dwarf_bitter_gourd,12.4
2017-01-01,Selangor,Kuala Selangor,vegetable,fourangled_bean,0.0
2017-01-01,Selangor,Kuala Selangor,vegetable,french_bean,0.0
2017-01-01,Selangor,Kuala Selangor,vegetable,ladys_finger,312.492
2017-01-01,Selangor,Kuala Selangor,vegetable,lettuce,0.0
2017-01-01,Selangor,Kuala Selangor,vegetable,long_bean,167.3
2017-01-01,Selangor,Kuala Selangor,vegetable,mustard,2.7
2017-01-01,Selangor,Kuala Selangor,vegetable,pumpkin,34.0
2017-01-01,Selangor,Kuala Selangor,vegetable,red_chilli,253.57
2017-01-01,Selangor,Kuala Selangor,vegetable,snake_gourd,0.0
2017-01-01,Selangor,Kuala Selangor,vegetable,sweet_shoot,0.0
2017-01-01,Selangor,Kuala Selangor,vegetable,tomato,0.0
2017-01-01,Selangor,Kuala Selangor,vegetable,water_spinach,10.0
2017-01-01,Selangor,Kuala Selangor,vegetable,wax_gourd,50.0
2017-01-01,Selangor,Petaling,cash_crops,cassava,0.0
2017-01-01,Selangor,Petaling,cash_crops,sweet_corn,3.5
2017-01-01,Selangor,Petaling,cash_crops,sweet_potato,0.0
2017-01-01,Selangor,Petaling,cash_crops,yam,0.0
2017-01-01,Selangor,Petaling,cash_crops,yellow_sugar_cane,0.0
2017-01-01,Selangor,Petaling,fruit,banana,22.0
2017-01-01,Selangor,Petaling,fruit,cempedak,0.0
2017-01-01,Selangor,Petaling,fruit,ciku,0.0
2017-01-01,Selangor,Petaling,fruit,dokong,0.0
2017-01-01,Selangor,Petaling,fruit,dragon_fruit,0.0
2017-01-01,Selangor,Petaling,fruit,duku,0.0
2017-01-01,Selangor,Petaling,fruit,durian,3.5
2017-01-01,Selangor,Petaling,fruit,guava,0.0
2017-01-01,Selangor,Petaling,fruit,jackfruit,0.0
2017-01-01,Selangor,Petaling,fruit,langsat,0.0
2017-01-01,Selangor,Petaling,fruit,mango,3.5
2017-01-01,Selangor,Petaling,fruit,mangosteen,0.0
2017-01-01,Selangor,Petaling,fruit,papaya,12.0
2017-01-01,Selangor,Petaling,fruit,pineapple,0.0
2017-01-01,Selangor,Petaling,fruit,pomelo,0.0
2017-01-01,Selangor,Petaling,fruit,pulasan,0.0
2017-01-01,Selangor,Petaling,fruit,rambutan,9.67
2017-01-01,Selangor,Petaling,fruit,starfruit,0.0
2017-01-01,Selangor,Petaling,fruit,sweet_orange,0.0
2017-01-01,Selangor,Petaling,fruit,watermelon,0.0
2017-01-01,Selangor,Petaling,herbs,aloe_vera,0.0
2017-01-01,Selangor,Petaling,herbs,betel_vine,0.0
2017-01-01,Selangor,Petaling,herbs,black_turmeric,0.0
2017-01-01,Selangor,Petaling,herbs,fragrant_lemon_grass,0.0
2017-01-01,Selangor,Petaling,herbs,lemon_myrtle,0.0
2017-01-01,Selangor,Petaling,herbs,misai_kucing,0.0
2017-01-01,Selangor,Petaling,herbs,mistletoe_fig,0.0
2017-01-01,Selangor,Petaling,herbs,pandan,14.0
2017-01-01,Selangor,Petaling,herbs,swamp_willow_weed,5.1
2017-01-01,Selangor,Petaling,herbs,turkey_berry,0.0
2017-01-01,Selangor,Petaling,herbs,ulam_raja,0.0
2017-01-01,Selangor,Petaling,industrial_crops,coconut,0.0
2017-01-01,Selangor,Petaling,industrial_crops,coffee,0.0
2017-01-01,Selangor,Petaling,industrial_crops,mushroom,11.94
2017-01-01,Selangor,Petaling,industrial_crops,roselle,0.0
2017-01-01,Selangor,Petaling,industrial_crops,tea,0.0
2017-01-01,Selangor,Petaling,spices,calamondin_lime,0.0
2017-01-01,Selangor,Petaling,spices,ginger,48.085
2017-01-01,Selangor,Petaling,spices,greater_galangal,0.0
2017-01-01,Selangor,Petaling,spices,kaffir_lime,0.0
2017-01-01,Selangor,Petaling,spices,lemon_grass,0.0
2017-01-01,Selangor,Petaling,spices,lime,0.0
2017-01-01,Selangor,Petaling,spices,turmeric,0.0
2017-01-01,Selangor,Petaling,spices,water_celery,0.0
2017-01-01,Selangor,Petaling,vegetable,angled_loofah,0.0
2017-01-01,Selangor,Petaling,vegetable,birds_eye_chili,2.51
2017-01-01,Selangor,Petaling,vegetable,bitter_gourd,0.0
2017-01-01,Selangor,Petaling,vegetable,bottle_gourd,50.86
2017-01-01,Selangor,Petaling,vegetable,brinjal,116.875
2017-01-01,Selangor,Petaling,vegetable,chinese_chives,0.0
2017-01-01,Selangor,Petaling,vegetable,chinese_kale,6.211
2017-01-01,Selangor,Petaling,vegetable,chinese_spinach,126.26
2017-01-01,Selangor,Petaling,vegetable,cucumber,173.56
2017-01-01,Selangor,Petaling,vegetable,dwarf_bitter_gourd,48.394
2017-01-01,Selangor,Petaling,vegetable,fourangled_bean,0.0
2017-01-01,Selangor,Petaling,vegetable,french_bean,2.74
2017-01-01,Selangor,Petaling,vegetable,ladys_finger,65.357
2017-01-01,Selangor,Petaling,vegetable,lettuce,0.0
2017-01-01,Selangor,Petaling,vegetable,long_bean,94.376
2017-01-01,Selangor,Petaling,vegetable,mustard,129.38
2017-01-01,Selangor,Petaling,vegetable,pumpkin,18.25
2017-01-01,Selangor,Petaling,vegetable,red_chilli,106.84
2017-01-01,Selangor,Petaling,vegetable,snake_gourd,0.0
2017-01-01,Selangor,Petaling,vegetable,sweet_shoot,0.0
2017-01-01,Selangor,Petaling,vegetable,tomato,21.42
2017-01-01,Selangor,Petaling,vegetable,water_spinach,77.763
2017-01-01,Selangor,Petaling,vegetable,wax_gourd,0.0
2017-01-01,Selangor,Sabak Bernam,cash_crops,cassava,376.4
2017-01-01,Selangor,Sabak Bernam,cash_crops,sweet_corn,212.0
2017-01-01,Selangor,Sabak Bernam,cash_crops,sweet_potato,0.0
2017-01-01,Selangor,Sabak Bernam,cash_crops,yam,149.9
2017-01-01,Selangor,Sabak Bernam,cash_crops,yellow_sugar_cane,0.0
2017-01-01,Selangor,Sabak Bernam,fruit,banana,828.413
2017-01-01,Selangor,Sabak Bernam,fruit,cempedak,0.0
2017-01-01,Selangor,Sabak Bernam,fruit,ciku,0.0
2017-01-01,Selangor,Sabak Bernam,fruit,dokong,0.0
2017-01-01,Selangor,Sabak Bernam,fruit,dragon_fruit,0.0
2017-01-01,Selangor,Sabak Bernam,fruit,duku,0.0
2017-01-01,Selangor,Sabak Bernam,fruit,durian,0.0
2017-01-01,Selangor,Sabak Bernam,fruit,guava,23.0
2017-01-01,Selangor,Sabak Bernam,fruit,jackfruit,12.0
2017-01-01,Selangor,Sabak Bernam,fruit,langsat,0.0
2017-01-01,Selangor,Sabak Bernam,fruit,mango,135.07
2017-01-01,Selangor,Sabak Bernam,fruit,mangosteen,0.0
2017-01-01,Selangor,Sabak Bernam,fruit,papaya,0.0
2017-01-01,Selangor,Sabak Bernam,fruit,pineapple,0.0
2017-01-01,Selangor,Sabak Bernam,fruit,pomelo,0.0
